siteId,Time,traffic_count
3704,2020-04-06,6359.142857142857
3704,2020-04-13,5151.142857142857
3704,2020-04-20,6234.0
3704,2020-04-27,6625.0
3704,2020-05-04,5969.285714285715
3704,2020-05-11,7958.571428571428
3704,2020-05-18,8993.42857142857
3704,2020-05-25,11057.285714285714
3704,2020-06-01,10772.857142857143
3704,2020-06-08,12959.142857142857
3704,2020-06-15,14339.285714285714
3704,2020-06-22,15768.42857142857
3704,2020-06-29,17963.85714285714
3704,2020-07-06,21624.571428571428
3704,2020-07-13,21969.428571428572
3704,2020-07-20,22970.714285714286
3704,2020-07-27,23772.714285714286
3704,2020-08-03,25244.714285714286
3704,2020-08-10,21676.428571428572
3704,2020-08-17,22884.428571428572
3704,2020-08-24,22917.285714285714
3704,2020-08-31,22540.14285714286
3704,2020-09-07,22268.571428571428
3704,2020-09-14,22876.14285714286
3704,2020-09-21,21804.428571428572
3704,2020-09-28,19672.85714285714
3704,2020-10-05,18684.285714285714
3704,2020-10-12,15517.0
3704,2020-10-19,15048.285714285714
3704,2020-10-26,12855.285714285714
3704,2020-11-02,13654.0
3704,2020-11-09,14340.285714285714
3704,2020-11-16,14862.0
3704,2020-11-23,15169.0
3704,2020-11-30,15601.285714285714
3704,2020-12-07,18505.428571428572
3704,2020-12-14,19666.14285714286
3704,2020-12-21,23557.571428571428
3704,2020-12-28,15980.714285714286
3704,2021-01-04,10704.857142857143
3704,2021-01-11,11138.57142857143
3704,2021-01-18,10922.285714285714
3704,2021-01-25,11109.285714285714
3704,2021-02-01,11508.0
3704,2021-02-08,11697.42857142857
3704,2021-02-15,11745.285714285714
3704,2021-02-22,12776.42857142857
3704,2021-03-01,13297.285714285714
3704,2021-03-08,13619.0
3704,2021-03-15,14303.0
3704,2021-03-22,13088.42857142857
3704,2021-03-29,13444.285714285714
3704,2021-04-05,13704.142857142857
3704,2021-04-12,15518.0
3704,2021-04-19,15977.857142857143
3704,2021-04-26,16744.85714285714
3704,2021-05-03,16568.428571428572
3704,2021-05-10,17696.428571428572
3704,2021-05-17,20970.14285714286
3704,2021-05-24,21478.0
3704,2021-05-31,22248.714285714286
3704,2021-06-07,25484.571428571428
3704,2021-06-14,24538.428571428572
3704,2021-06-21,24267.0
3704,2021-06-28,25352.428571428572
3704,2021-07-05,26236.428571428572
3704,2021-07-12,26865.85714285714
3704,2021-07-19,27728.428571428572
3704,2021-07-26,27500.285714285714
